po_id,supplier_name,region,category,po_date,promised_date,actual_date,ordered_qty,delivered_qty,unit_cost,po_value,defect_rate,previous_delay_count,supplier_rating,delay_days,delivery_risk,fill_rate,cost_impact
PO655,Supplier_17,India,Electronics,22-04-2025,09-05-2025,10-05-2025,463,451,46.61,21580.43,0.013,3,4.29,1,0,0.9740820734341252,280.54559
PO656,Supplier_19,France,Packaging,18-12-2025,29-12-2025,29-12-2025,477,457,73.22,34925.94,0.094,4,2.52,0,0,0.9580712788259959,3283.03836
PO657,Supplier_32,India,Electronics,16-06-2025,03-07-2025,10-07-2025,427,418,58.4,24936.8,0.035,2,3.8,7,1,0.9789227166276346,872.788
PO658,Supplier_1,Poland,Electronics,05-12-2025,16-12-2025,21-12-2025,134,105,17.48,2342.32,0.002,4,2.55,5,1,0.7835820895522388,4.684640000000001
PO659,Supplier_31,Poland,Electronics,25-05-2025,06-06-2025,11-06-2025,220,202,158.87,34951.4,0.001,0,3.92,5,1,0.9181818181818182,34.9514
PO660,Supplier_43,Germany,Packaging,04-10-2025,20-10-2025,20-10-2025,144,139,182.68,26305.92,0.079,2,4.04,0,0,0.9652777777777778,2078.16768
PO661,Supplier_16,Poland,Packaging,05-03-2026,15-03-2026,20-03-2026,74,47,59.92,4434.08,0.047,0,3.2,5,1,0.6351351351351351,208.40176
PO662,Supplier_33,Germany,Electronics,02-09-2025,09-09-2025,09-09-2025,326,324,25.69,8374.94,0.015,4,3.78,0,0,0.9938650306748467,125.6241
PO663,Supplier_20,Poland,Packaging,02-07-2025,19-07-2025,19-07-2025,233,211,145.45,33889.85,0.039,4,3.93,0,0,0.9055793991416309,1321.70415
PO664,Supplier_23,Germany,Electronics,24-06-2025,30-06-2025,01-07-2025,260,237,27.35,7111,0.016,1,4.86,1,0,0.9115384615384615,113.776
PO665,Supplier_9,Germany,Raw Material,01-08-2025,20-08-2025,20-08-2025,112,83,141.65,15864.8,0.073,1,3.22,0,0,0.7410714285714286,1158.1303999999998
PO666,Supplier_7,Germany,Raw Material,22-10-2025,30-10-2025,02-11-2025,437,432,34.55,15098.35,0.006,3,4.01,3,0,0.988558352,90.5901
PO667,Supplier_9,Poland,Raw Material,27-09-2025,25-10-2025,30-10-2025,374,357,27.21,10176.54,0.067,1,3.43,5,1,0.9545454545454546,681.8281800000001
PO668,Supplier_24,China,Raw Material,18-04-2026,15-05-2026,15-05-2026,178,164,15.5,2759,0.024,3,3.71,0,0,0.9213483146067416,66.21600000000001
PO669,Supplier_35,China,Raw Material,04-10-2025,21-10-2025,23-10-2025,197,197,45.63,8989.11,0.075,1,3.15,2,0,1,674.18325
PO670,Supplier_32,Poland,Mechanical,09-07-2025,31-07-2025,05-08-2025,465,439,144.32,67108.8,0.065,0,3.92,5,1,0.9440860215053763,4362.072
PO671,Supplier_44,India,Raw Material,08-04-2026,16-04-2026,16-04-2026,87,61,84.95,7390.650000000001,0.087,2,4.9,0,0,0.7011494252873564,642.98655
PO672,Supplier_5,Poland,Mechanical,16-07-2025,24-07-2025,31-07-2025,497,473,178.91,88918.27,0.016,3,3.08,7,1,0.9517102615694165,1422.69232
PO673,Supplier_4,Germany,Electronics,21-06-2025,02-07-2025,02-07-2025,400,389,190.22,76088,0.071,1,3.27,0,0,0.9725,5402.248
PO674,Supplier_12,India,Mechanical,14-06-2025,28-06-2025,05-07-2025,157,132,159.4,25025.8,0.041,0,4.29,7,1,0.8407643312101911,1026.0578
PO675,Supplier_39,India,Mechanical,24-09-2025,16-10-2025,21-10-2025,94,69,62.87,5909.78,0.04,1,3.54,5,1,0.7340425531914894,236.3912
PO676,Supplier_32,China,Raw Material,16-05-2025,11-06-2025,16-06-2025,123,105,23.81,2928.63,0.02,0,4.05,5,1,0.8536585365853658,58.5726
PO677,Supplier_2,Poland,Mechanical,07-03-2026,18-03-2026,18-03-2026,101,96,154.46,15600.46,0.072,0,3.04,0,0,0.9504950495049505,1123.2331199999999
PO678,Supplier_19,France,Packaging,06-12-2025,16-12-2025,18-12-2025,201,175,89.49,17987.489999999998,0.044,4,2.67,2,0,0.8706467661691543,791.4495599999999
PO679,Supplier_35,Poland,Electronics,21-03-2026,02-04-2026,05-04-2026,373,360,170.52,63603.96000000001,0.036,0,2.96,3,0,0.9651474530831099,2289.74256
PO680,Supplier_49,China,Electronics,05-07-2025,18-07-2025,18-07-2025,298,286,87.74,26146.52,0.033,2,4.67,0,0,0.959731544,862.8351600000001
PO681,Supplier_22,China,Raw Material,27-05-2025,03-06-2025,04-06-2025,493,468,196.94,97091.42,0.091,4,3.06,1,0,0.949290061,8835.31922
PO682,Supplier_45,Poland,Electronics,07-05-2025,04-06-2025,04-06-2025,402,378,152.84,61441.68,0.057,4,2.51,0,0,0.9402985074626866,3502.17576
PO683,Supplier_5,India,Raw Material,09-07-2025,20-07-2025,23-07-2025,233,224,130.03,30296.99,0.052,2,3.62,3,0,0.9613733905579399,1575.44348
PO684,Supplier_45,India,Mechanical,07-07-2025,20-07-2025,27-07-2025,465,446,71.33,33168.45,0.026,0,3.88,7,1,0.9591397849462365,862.3796999999998
PO685,Supplier_39,Germany,Electronics,20-05-2025,04-06-2025,09-06-2025,430,408,30.18,12977.4,0.078,1,4.75,5,1,0.9488372093023256,1012.2371999999999
PO686,Supplier_20,Germany,Raw Material,19-03-2026,09-04-2026,12-04-2026,121,117,155.31,18792.51,0.027,1,3.82,3,0,0.9669421487603306,507.3977699999999
PO687,Supplier_39,India,Mechanical,20-06-2025,16-07-2025,19-07-2025,342,313,104.85,35858.7,0.03,1,3.58,3,0,0.9152046783625731,1075.761
PO688,Supplier_44,India,Raw Material,12-12-2025,17-12-2025,22-12-2025,407,405,102.82,41847.74,0.052,4,3.67,5,1,0.995085995,2176.0824799999996
PO689,Supplier_5,Poland,Electronics,19-11-2025,30-11-2025,03-12-2025,197,174,132.19,26041.43,0.032,4,2.62,3,0,0.883248731,833.3257600000001
PO690,Supplier_7,India,Raw Material,12-10-2025,06-11-2025,07-11-2025,87,83,189.17,16457.789999999997,0.061,1,3.77,1,0,0.9540229885057471,1003.9251899999998
PO691,Supplier_19,Germany,Packaging,15-04-2026,11-05-2026,14-05-2026,228,222,199.56,45499.68,0.026,4,4.83,3,0,0.9736842105263158,1182.9916799999999
PO692,Supplier_33,India,Raw Material,20-06-2025,25-06-2025,28-06-2025,88,83,195.36,17191.68,0.007,2,4.2,3,0,0.9431818181818182,120.34176000000001
PO693,Supplier_1,China,Raw Material,23-11-2025,04-12-2025,04-12-2025,330,320,93.43,30831.9,0.004,2,2.74,0,0,0.9696969696969697,123.3276
PO694,Supplier_44,France,Packaging,22-02-2026,08-03-2026,11-03-2026,314,313,98.09,30800.26,0.078,1,3.19,3,0,0.9968152866242038,2402.42028
PO695,Supplier_36,France,Electronics,30-12-2025,18-01-2026,23-01-2026,226,224,100.79,22778.54,0.036,4,4.37,5,1,0.9911504424778761,820.02744
PO696,Supplier_26,Poland,Mechanical,04-07-2025,16-07-2025,19-07-2025,303,289,134.55,40768.65,0.004,4,2.85,3,0,0.9537953795379538,163.0746
PO697,Supplier_47,France,Packaging,02-02-2026,22-02-2026,01-03-2026,284,264,175.18,49751.12,0.074,1,3.11,7,1,0.9295774647887324,3681.58288
PO698,Supplier_38,Germany,Raw Material,09-08-2025,21-08-2025,21-08-2025,166,160,46.57,7730.62,0.01,2,4.08,0,0,0.963855422,77.3062
PO699,Supplier_21,Poland,Packaging,30-11-2025,18-12-2025,25-12-2025,298,270,113.83,33921.34,0.009,1,4.38,7,1,0.9060402684563759,305.29205999999994
PO700,Supplier_16,Poland,Packaging,12-08-2025,29-08-2025,03-09-2025,86,65,190.08,16346.88,0.04,4,2.54,5,1,0.7558139534883721,653.8752
PO701,Supplier_28,France,Electronics,14-09-2025,13-10-2025,13-10-2025,298,272,62.1,18505.8,0.003,2,3.15,0,0,0.912751678,55.5174
PO702,Supplier_28,Poland,Packaging,13-04-2026,10-05-2026,13-05-2026,438,429,49.12,21514.56,0.035,2,4.23,3,0,0.9794520547945206,753.0096000000001
PO703,Supplier_2,Germany,Electronics,07-02-2026,04-03-2026,05-03-2026,178,156,129.39,23031.42,0.018,4,4.53,1,0,0.8764044943820225,414.56555999999995
PO704,Supplier_6,France,Mechanical,23-02-2026,17-03-2026,24-03-2026,51,40,137.84,7029.84,0.05,3,4.1,7,1,0.7843137254901961,351.492
PO705,Supplier_17,China,Electronics,27-11-2025,22-12-2025,24-12-2025,286,257,49.88,14265.68,0.079,2,3.04,2,0,0.8986013986013986,1126.98872
PO706,Supplier_44,France,Mechanical,01-03-2026,18-03-2026,18-03-2026,73,64,154.21,11257.33,0.05,2,4.11,0,0,0.8767123287671232,562.8665
PO707,Supplier_15,Germany,Mechanical,21-12-2025,05-01-2026,05-01-2026,384,359,68.8,26419.2,0.045,2,2.91,0,0,0.9348958333333334,1188.864
PO708,Supplier_11,India,Mechanical,18-06-2025,29-06-2025,29-06-2025,227,205,168.28,38199.56,0.046,3,3.16,0,0,0.9030837004405287,1757.1797599999998
PO709,Supplier_26,Germany,Electronics,19-01-2026,08-02-2026,15-02-2026,51,43,126.6,6456.599999999999,0.022,3,3.63,7,1,0.8431372549019608,142.04519999999997
PO710,Supplier_36,Poland,Electronics,05-06-2025,10-06-2025,12-06-2025,105,103,67.71,7109.549999999999,0.009,0,3.94,2,0,0.9809523809523809,63.98594999999999
PO711,Supplier_16,India,Raw Material,25-07-2025,30-07-2025,02-08-2025,177,159,34.76,6152.52,0.064,3,4.6,3,0,0.8983050847457628,393.76128000000006
PO712,Supplier_36,Poland,Packaging,25-12-2025,02-01-2026,04-01-2026,230,213,77.27,17772.1,0.066,1,4.19,2,0,0.9260869565217391,1172.9586
PO713,Supplier_44,France,Mechanical,24-01-2026,18-02-2026,18-02-2026,385,358,118.2,45507,0.083,0,2.91,0,0,0.9298701298701298,3777.081
PO714,Supplier_48,China,Electronics,26-01-2026,02-02-2026,02-02-2026,408,383,56.29,22966.32,0.08,2,3.06,0,0,0.9387254901960784,1837.3056
PO715,Supplier_37,India,Packaging,29-11-2025,07-12-2025,09-12-2025,78,72,51.37,4006.86,0.008,4,4.41,2,0,0.9230769230769231,32.054880000000004
PO716,Supplier_42,India,Raw Material,15-08-2025,05-09-2025,08-09-2025,350,341,150.11,52538.50000000001,0.025,3,4.69,3,0,0.9742857142857143,1313.4625000000003
PO717,Supplier_29,France,Mechanical,27-02-2026,17-03-2026,17-03-2026,192,187,146.68,28162.56,0.003,4,3.25,0,0,0.9739583333333334,84.48768000000001
PO718,Supplier_50,Germany,Electronics,02-03-2026,18-03-2026,25-03-2026,257,247,133.93,34420.01,0.041,1,2.77,7,1,0.9610894941634242,1411.2204100000001
PO719,Supplier_45,India,Mechanical,18-10-2025,11-11-2025,11-11-2025,161,137,163.04,26249.44,0.008,0,4.91,0,0,0.8509316770186336,209.99552
PO720,Supplier_37,Poland,Mechanical,23-09-2025,09-10-2025,12-10-2025,423,419,195.71,82785.33,0.096,0,3.25,3,0,0.9905437352245863,7947.391680000001
PO721,Supplier_30,India,Packaging,21-03-2026,28-03-2026,28-03-2026,234,206,26.8,6271.2,0.034,2,4.07,0,0,0.8803418803418803,213.2208
PO722,Supplier_25,China,Electronics,02-07-2025,13-07-2025,15-07-2025,212,190,20.33,4309.96,0.002,0,4.14,2,0,0.8962264150943396,8.61992
PO723,Supplier_31,Poland,Raw Material,19-05-2025,25-05-2025,25-05-2025,382,369,101.8,38887.6,0.006,1,4.33,0,0,0.9659685863874345,233.3256
PO724,Supplier_43,Germany,Mechanical,13-08-2025,22-08-2025,27-08-2025,120,115,120.63,14475.6,0.03,2,3.69,5,1,0.9583333333333334,434.268
PO725,Supplier_24,France,Mechanical,09-12-2025,24-12-2025,26-12-2025,235,219,178.45,41935.75,0.041,1,3.12,2,0,0.9319148936170213,1719.3657500000002
PO726,Supplier_34,India,Mechanical,23-09-2025,18-10-2025,20-10-2025,153,134,13.17,2015.01,0.087,2,3.62,2,0,0.8758169934640523,175.30587
PO727,Supplier_43,France,Packaging,24-03-2026,05-04-2026,05-04-2026,362,348,192.35,69630.7,0.085,0,4.16,0,0,0.9613259668508287,5918.6095000000005
PO728,Supplier_11,China,Raw Material,14-03-2026,26-03-2026,26-03-2026,76,47,109.78,8343.28,0.02,4,3.56,0,0,0.618421053,166.86560000000003
PO729,Supplier_41,Germany,Raw Material,31-05-2025,09-06-2025,10-06-2025,146,132,196.63,28707.98,0.038,3,3.38,1,0,0.9041095890410958,1090.9032399999999
PO730,Supplier_42,Poland,Electronics,27-05-2025,05-06-2025,05-06-2025,331,327,59.08,19555.48,0.087,0,3.85,0,0,0.9879154078549849,1701.32676
PO731,Supplier_33,China,Mechanical,19-10-2025,10-11-2025,13-11-2025,335,310,78.16,26183.6,0.1,1,3.6,3,0,0.9253731343283582,2618.36
PO732,Supplier_49,India,Electronics,06-05-2025,16-05-2025,21-05-2025,99,94,10.14,1003.86,0.059,0,3.73,5,1,0.9494949494949495,59.22774
PO733,Supplier_10,Germany,Raw Material,05-03-2026,15-03-2026,20-03-2026,199,178,190.93,37995.07,0.053,2,4.09,5,1,0.8944723618090452,2013.7387099999999
PO734,Supplier_23,India,Electronics,31-05-2025,17-06-2025,20-06-2025,282,273,157.82,44505.24,0.022,3,3.52,3,0,0.9680851063829787,979.1152799999999
PO735,Supplier_13,India,Raw Material,04-05-2025,10-05-2025,11-05-2025,279,277,26,7254,0.098,0,4.29,1,0,0.992831541,710.892
PO736,Supplier_18,Germany,Packaging,21-09-2025,07-10-2025,10-10-2025,372,362,64.99,24176.28,0.048,0,4.18,3,0,0.9731182795698925,1160.46144
PO737,Supplier_29,India,Packaging,28-10-2025,14-11-2025,14-11-2025,179,175,57.17,10233.43,0.099,2,3.83,0,0,0.9776536312849162,1013.1095700000001
PO738,Supplier_11,India,Mechanical,28-10-2025,04-11-2025,09-11-2025,192,165,49.29,9463.68,0.093,1,2.76,5,1,0.859375,880.12224
PO739,Supplier_32,China,Mechanical,31-07-2025,28-08-2025,04-09-2025,371,366,173.05,64201.55,0.041,4,2.9,7,1,0.9865229110512129,2632.26355
PO740,Supplier_14,Germany,Packaging,09-12-2025,14-12-2025,17-12-2025,372,351,68.69,25552.68,0.037,4,4.53,3,0,0.9435483870967742,945.44916
PO741,Supplier_21,China,Mechanical,27-07-2025,06-08-2025,13-08-2025,93,90,25.33,2355.69,0.067,2,2.72,7,1,0.967741935,157.83123
PO742,Supplier_3,Poland,Raw Material,11-07-2025,27-07-2025,27-07-2025,297,284,162.97,48402.09,0.085,0,4.85,0,0,0.9562289562289562,4114.17765
PO743,Supplier_5,China,Raw Material,03-03-2026,24-03-2026,24-03-2026,265,265,61.97,16422.05,0.04,2,4.9,0,0,1,656.882
PO744,Supplier_31,China,Raw Material,26-03-2026,24-04-2026,24-04-2026,154,128,187.13,28818.02,0.067,4,3.35,0,0,0.8311688311688312,1930.80734
PO745,Supplier_45,France,Electronics,15-12-2025,08-01-2026,15-01-2026,366,361,136.79,50065.14,0.013,0,4.41,7,1,0.9863387978142076,650.84682
PO746,Supplier_6,Germany,Electronics,05-06-2025,12-06-2025,12-06-2025,50,32,173.39,8669.5,0.021,0,2.71,0,0,0.64,182.0595
PO747,Supplier_35,Poland,Mechanical,06-08-2025,15-08-2025,15-08-2025,327,321,58.11,19001.97,0.08,2,4.06,0,0,0.981651376,1520.1576000000002
PO748,Supplier_20,France,Packaging,05-12-2025,17-12-2025,22-12-2025,210,203,108.97,22883.7,0.067,1,3.15,5,1,0.9666666666666667,1533.2079
PO749,Supplier_13,France,Mechanical,08-03-2026,19-03-2026,19-03-2026,479,450,59.91,28696.89,0.087,0,2.75,0,0,0.9394572025052192,2496.62943
PO750,Supplier_23,India,Electronics,02-07-2025,24-07-2025,31-07-2025,341,325,131.45,44824.45,0.024,0,4.41,7,1,0.9530791788856305,1075.7867999999999
PO751,Supplier_18,Germany,Mechanical,31-12-2025,11-01-2026,13-01-2026,139,135,34.15,4746.849999999999,0.043,1,4.25,2,0,0.9712230215827338,204.11454999999995
PO752,Supplier_23,France,Mechanical,26-12-2025,14-01-2026,14-01-2026,338,314,46.42,15689.96,0.047,2,4.88,0,0,0.9289940828402367,737.4281199999999
PO753,Supplier_14,France,Packaging,20-08-2025,12-09-2025,15-09-2025,408,385,99.66,40661.28,0.049,0,4.58,3,0,0.9436274509803921,1992.40272
PO754,Supplier_18,Germany,Electronics,19-03-2026,14-04-2026,14-04-2026,68,42,182.59,12416.12,0.06,1,3.34,0,0,0.6176470588235294,744.9672
PO755,Supplier_4,India,Mechanical,20-07-2025,17-08-2025,20-08-2025,60,34,157.9,9474,0.017,0,2.59,3,0,0.5666666666666667,161.05800000000002
PO756,Supplier_16,China,Mechanical,25-06-2025,15-07-2025,20-07-2025,61,59,94.99,5794.389999999999,0.097,3,3.2,5,1,0.9672131147540983,562.05583
PO757,Supplier_32,Germany,Mechanical,26-02-2026,26-03-2026,27-03-2026,453,429,49.14,22260.42,0.071,4,3.09,1,0,0.9470198675496688,1580.4898199999998
PO758,Supplier_20,Germany,Raw Material,27-03-2026,01-04-2026,04-04-2026,247,235,150.98,37292.06,0.005,1,4.55,3,0,0.951417004,186.4603
PO759,Supplier_7,India,Raw Material,28-05-2025,25-06-2025,26-06-2025,334,325,60.83,20317.22,0.052,3,2.7,1,0,0.9730538922155688,1056.49544
PO760,Supplier_48,France,Raw Material,31-12-2025,26-01-2026,27-01-2026,74,48,185.42,13721.08,0.054,1,4.79,1,0,0.6486486486486487,740.93832
PO761,Supplier_9,Poland,Raw Material,15-01-2026,27-01-2026,29-01-2026,231,222,110.33,25486.23,0.02,3,2.51,2,0,0.961038961,509.7246
PO762,Supplier_11,Germany,Packaging,11-01-2026,22-01-2026,24-01-2026,136,118,38.74,5268.64,0.028,4,3,2,0,0.8676470588235294,147.52192000000002
PO763,Supplier_29,India,Raw Material,10-12-2025,26-12-2025,26-12-2025,133,119,131.29,17461.57,0.07,2,4.5,0,0,0.8947368421052632,1222.3099000000002
PO764,Supplier_11,Poland,Packaging,22-09-2025,28-09-2025,29-09-2025,185,157,32.42,5997.700000000001,0.076,1,2.57,1,0,0.8486486486486486,455.82520000000005
PO765,Supplier_10,China,Electronics,02-08-2025,09-08-2025,10-08-2025,240,229,112.64,27033.6,0.005,3,4.2,1,0,0.9541666666666667,135.168
PO766,Supplier_25,France,Mechanical,30-09-2025,15-10-2025,22-10-2025,260,245,168.85,43901,0.015,3,2.54,7,1,0.9423076923076923,658.515
PO767,Supplier_23,France,Electronics,19-12-2025,27-12-2025,29-12-2025,383,376,87.41,33478.03,0.099,4,4.12,2,0,0.9817232375979112,3314.32497
PO768,Supplier_18,Germany,Packaging,09-09-2025,02-10-2025,02-10-2025,386,376,40.31,15559.660000000002,0.089,2,4.71,0,0,0.9740932642487047,1384.8097400000001
PO769,Supplier_12,France,Mechanical,28-12-2025,03-01-2026,10-01-2026,456,428,49.92,22763.52,0.012,3,3.47,7,1,0.9385964912280702,273.16224
PO770,Supplier_30,Germany,Packaging,06-03-2026,24-03-2026,29-03-2026,420,397,35.77,15023.4,0.015,4,2.75,5,1,0.9452380952380952,225.351
PO771,Supplier_38,India,Packaging,30-09-2025,19-10-2025,26-10-2025,252,231,39.61,9981.72,0.024,3,2.73,7,1,0.9166666666666666,239.56127999999998
PO772,Supplier_43,Poland,Packaging,07-01-2026,18-01-2026,25-01-2026,211,201,133.55,28179.050000000003,0.009,4,4.82,7,1,0.952606635,253.61145000000002
PO773,Supplier_18,India,Packaging,16-04-2026,14-05-2026,14-05-2026,167,155,141.58,23643.86,0.024,3,4.43,0,0,0.9281437125748503,567.45264
PO774,Supplier_49,India,Mechanical,16-03-2026,28-03-2026,04-04-2026,112,98,12.91,1445.92,0.078,3,4.52,7,1,0.875,112.78176
PO775,Supplier_39,Poland,Raw Material,30-08-2025,17-09-2025,20-09-2025,291,286,197.33,57423.030000000006,0.078,0,3.95,3,0,0.9828178694158075,4478.996340000001
PO776,Supplier_28,France,Raw Material,10-06-2025,26-06-2025,03-07-2025,416,407,194.7,80995.2,0.016,3,4.13,7,1,0.9783653846153846,1295.9232
PO777,Supplier_3,France,Raw Material,08-06-2025,26-06-2025,26-06-2025,411,393,150.7,61937.7,0.076,1,2.92,0,0,0.9562043795620438,4707.2652
PO778,Supplier_45,India,Electronics,24-05-2025,17-06-2025,22-06-2025,157,133,98.12,15404.84,0.017,2,2.55,5,1,0.8471337579617835,261.88228000000004
PO779,Supplier_4,China,Raw Material,22-10-2025,16-11-2025,17-11-2025,255,255,177.74,45323.7,0.047,2,2.98,1,0,1,2130.2138999999997
PO780,Supplier_18,China,Packaging,14-12-2025,20-12-2025,22-12-2025,359,354,28.5,10231.5,0.03,4,4.85,2,0,0.9860724233983287,306.945
PO781,Supplier_2,Germany,Raw Material,06-10-2025,12-10-2025,15-10-2025,274,265,122.26,33499.24,0.065,4,4.05,3,0,0.9671532846715328,2177.4506
PO782,Supplier_33,Poland,Raw Material,20-12-2025,01-01-2026,04-01-2026,452,426,21.86,9880.72,0.038,4,2.76,3,0,0.9424778761061947,375.46736
PO783,Supplier_8,Germany,Mechanical,08-05-2025,14-05-2025,14-05-2025,425,403,83.99,35695.75,0.095,4,4.98,0,0,0.9482352941176471,3391.09625
PO784,Supplier_50,Germany,Raw Material,03-09-2025,30-09-2025,05-10-2025,201,200,69.19,13907.19,0.078,2,4.08,5,1,0.9950248756218906,1084.76082
PO785,Supplier_46,France,Raw Material,31-01-2026,12-02-2026,12-02-2026,401,387,163.67,65631.67,0.036,3,4.32,0,0,0.9650872817955112,2362.74012
PO786,Supplier_29,Germany,Electronics,19-12-2025,09-01-2026,12-01-2026,254,234,69.77,17721.579999999998,0.008,2,3.77,3,0,0.9212598425196851,141.77264
PO787,Supplier_1,Poland,Electronics,24-04-2025,13-05-2025,18-05-2025,441,432,137.05,60439.05,0.032,2,3.67,5,1,0.9795918367346939,1934.0496
PO788,Supplier_25,Germany,Electronics,23-11-2025,22-12-2025,23-12-2025,495,474,60.78,30086.1,0.042,0,2.97,1,0,0.9575757575757575,1263.6162
PO789,Supplier_4,France,Mechanical,08-03-2026,24-03-2026,25-03-2026,382,363,133.68,51065.76,0.082,3,4.56,1,0,0.9502617801047121,4187.39232
PO790,Supplier_7,France,Raw Material,03-08-2025,31-08-2025,31-08-2025,107,79,199.87,21386.09,0.018,2,3.92,0,0,0.7383177570093458,384.94962
PO791,Supplier_42,India,Packaging,01-04-2026,14-04-2026,14-04-2026,403,391,69.13,27859.39,0.021,0,3.66,0,0,0.9702233250620348,585.04719
PO792,Supplier_17,India,Electronics,24-05-2025,15-06-2025,17-06-2025,493,467,130.1,64139.3,0.05,0,4.58,2,0,0.947261663,3206.965
PO793,Supplier_12,France,Electronics,10-12-2025,06-01-2026,11-01-2026,396,372,17.49,6926.039999999999,0.074,4,4.92,5,1,0.9393939393939394,512.5269599999999
PO794,Supplier_43,France,Electronics,02-11-2025,17-11-2025,17-11-2025,420,418,179.49,75385.8,0.073,2,4.98,0,0,0.9952380952380953,5503.1633999999995
PO795,Supplier_39,France,Raw Material,22-09-2025,14-10-2025,19-10-2025,431,424,88.6,38186.6,0.075,0,4.98,5,1,0.9837587006960556,2863.995
PO796,Supplier_48,China,Packaging,31-08-2025,12-09-2025,19-09-2025,411,383,140,57540,0.088,4,3.96,7,1,0.9318734793187348,5063.5199999999995
PO797,Supplier_16,Germany,Packaging,18-05-2025,10-06-2025,15-06-2025,87,67,66.86,5816.82,0.075,3,3.01,5,1,0.7701149425287356,436.26149999999996
PO798,Supplier_17,Germany,Raw Material,03-02-2026,17-02-2026,19-02-2026,145,121,149.7,21706.5,0.08,1,4.72,2,0,0.8344827586206897,1736.52
PO799,Supplier_35,India,Mechanical,19-01-2026,16-02-2026,21-02-2026,298,269,148.72,44318.56,0.039,0,3.17,5,1,0.9026845637583892,1728.42384
PO800,Supplier_26,Poland,Mechanical,29-07-2025,13-08-2025,13-08-2025,233,209,107.89,25138.37,0.077,2,4.16,0,0,0.8969957081545065,1935.65449
PO801,Supplier_23,Germany,Mechanical,18-12-2025,07-01-2026,12-01-2026,95,74,14,1330,0.072,2,3,5,1,0.7789473684210526,95.75999999999999
PO802,Supplier_37,India,Mechanical,21-11-2025,06-12-2025,11-12-2025,153,153,22.08,3378.24,0.055,1,2.62,5,1,1,185.80319999999998
PO803,Supplier_49,Germany,Electronics,31-08-2025,07-09-2025,08-09-2025,471,452,75.98,35786.58,0.027,3,4.71,1,0,0.9596602972399151,966.23766
PO804,Supplier_10,China,Packaging,16-03-2026,07-04-2026,10-04-2026,157,131,23.4,3673.8,0.093,3,4.32,3,0,0.8343949044585988,341.6634
PO805,Supplier_32,India,Raw Material,13-06-2025,23-06-2025,28-06-2025,428,420,145.65,62338.2,0.092,4,4.06,5,1,0.9813084112149533,5735.1143999999995
PO806,Supplier_40,Poland,Electronics,26-01-2026,07-02-2026,08-02-2026,372,355,78.36,29149.92,0.041,1,3.73,1,0,0.9543010752688172,1195.14672
